호텔신라,1786,3545,1,NNP,*,F,호텔신라,*,*,*,*
서흥,1786,3546,1,NNP,*,T,서흥,*,*,*,*
더블유게임즈,1786,3545,1,NNP,*,F,더블유게임즈,*,*,*,*
미투젠,1786,3546,1,NNP,*,T,미투젠,*,*,*,*
코센,1786,3546,1,NNP,*,T,코센,*,*,*,*
엠씨넥스,1786,3545,1,NNP,*,F,엠씨넥스,*,*,*,*
알에프세미,1786,3545,1,NNP,*,F,알에프세미,*,*,*,*
대원전선,1786,3546,1,NNP,*,T,대원전선,*,*,*,*
해마로푸드서비스,1786,3545,1,NNP,*,F,해마로푸드서비스,*,*,*,*
아미노로직스,1786,3545,1,NNP,*,F,아미노로직스,*,*,*,*
자이글,1786,3546,1,NNP,*,T,자이글,*,*,*,*
마이크로프랜드,1786,3545,1,NNP,*,F,마이크로프랜드,*,*,*,*
대양전기공업,1786,3546,1,NNP,*,T,대양전기공업,*,*,*,*
티비씨,1786,3545,1,NNP,*,F,티비씨,*,*,*,*
휴림로봇,1786,3546,1,NNP,*,T,휴림로봇,*,*,*,*
아이에이네트웍스,1786,3545,1,NNP,*,F,아이에이네트웍스,*,*,*,*
한독크린텍,1786,3546,1,NNP,*,T,한독크린텍,*,*,*,*
한국금융지주,1786,3545,1,NNP,*,F,한국금융지주,*,*,*,*
제이씨케미칼,1786,3546,1,NNP,*,T,제이씨케미칼,*,*,*,*
디오,1786,3545,1,NNP,*,F,디오,*,*,*,*
뉴인텍,1786,3546,1,NNP,*,T,뉴인텍,*,*,*,*
삼화전기,1786,3545,1,NNP,*,F,삼화전기,*,*,*,*
티플랙스,1786,3545,1,NNP,*,F,티플랙스,*,*,*,*
케이비아이동국실업,1786,3546,1,NNP,*,T,케이비아이동국실업,*,*,*,*
강남제비스코,1786,3545,1,NNP,*,F,강남제비스코,*,*,*,*
YTN,1786,3545,1,NNP,*,F,YTN,*,*,*,*
모헨즈,1786,3545,1,NNP,*,F,모헨즈,*,*,*,*
피제이메탈,1786,3546,1,NNP,*,T,피제이메탈,*,*,*,*
이월드,1786,3545,1,NNP,*,F,이월드,*,*,*,*
에이치엔티,1786,3545,1,NNP,*,F,에이치엔티,*,*,*,*
옵티시스,1786,3545,1,NNP,*,F,옵티시스,*,*,*,*
맥스로텍,1786,3546,1,NNP,*,T,맥스로텍,*,*,*,*
아난티,1786,3545,1,NNP,*,F,아난티,*,*,*,*
세기상사,1786,3545,1,NNP,*,F,세기상사,*,*,*,*
대유에이피,1786,3545,1,NNP,*,F,대유에이피,*,*,*,*
AJ네트웍스,1786,3545,1,NNP,*,F,AJ네트웍스,*,*,*,*
JW생명과학,1786,3546,1,NNP,*,T,JW생명과학,*,*,*,*
코리아에프티,1786,3545,1,NNP,*,F,코리아에프티,*,*,*,*
부방,1786,3546,1,NNP,*,T,부방,*,*,*,*
삼표시멘트,1786,3545,1,NNP,*,F,삼표시멘트,*,*,*,*
화승엔터프라이즈,1786,3545,1,NNP,*,F,화승엔터프라이즈,*,*,*,*
지니뮤직,1786,3546,1,NNP,*,T,지니뮤직,*,*,*,*
오로라,1786,3545,1,NNP,*,F,오로라,*,*,*,*
인프라웨어,1786,3545,1,NNP,*,F,인프라웨어,*,*,*,*
액트로,1786,3545,1,NNP,*,F,액트로,*,*,*,*
아세아텍,1786,3546,1,NNP,*,T,아세아텍,*,*,*,*
신성통상,1786,3546,1,NNP,*,T,신성통상,*,*,*,*
코엔텍,1786,3546,1,NNP,*,T,코엔텍,*,*,*,*
국보디자인,1786,3546,1,NNP,*,T,국보디자인,*,*,*,*
고려신용정보,1786,3545,1,NNP,*,F,고려신용정보,*,*,*,*
아세아제지,1786,3545,1,NNP,*,F,아세아제지,*,*,*,*
신화콘텍,1786,3546,1,NNP,*,T,신화콘텍,*,*,*,*
엑세스바이오,1786,3545,1,NNP,*,F,엑세스바이오,*,*,*,*
한솔테크닉스,1786,3545,1,NNP,*,F,한솔테크닉스,*,*,*,*
포스코케미칼,1786,3546,1,NNP,*,T,포스코케미칼,*,*,*,*
오리온,1786,3546,1,NNP,*,T,오리온,*,*,*,*
미투온,1786,3546,1,NNP,*,T,미투온,*,*,*,*
대정화금,1786,3546,1,NNP,*,T,대정화금,*,*,*,*
비나텍,1786,3546,1,NNP,*,T,비나텍,*,*,*,*
금호타이어,1786,3545,1,NNP,*,F,금호타이어,*,*,*,*
하이골드3호,1786,3545,1,NNP,*,F,하이골드3호,*,*,*,*
한온시스템,1786,3546,1,NNP,*,T,한온시스템,*,*,*,*
신신제약,1786,3546,1,NNP,*,T,신신제약,*,*,*,*
한국정밀기계,1786,3545,1,NNP,*,F,한국정밀기계,*,*,*,*
흥구석유,1786,3545,1,NNP,*,F,흥구석유,*,*,*,*
룽투코리아,1786,3545,1,NNP,*,F,룽투코리아,*,*,*,*
유바이오로직스,1786,3545,1,NNP,*,F,유바이오로직스,*,*,*,*
수젠텍,1786,3546,1,NNP,*,T,수젠텍,*,*,*,*
우노앤컴퍼니,1786,3545,1,NNP,*,F,우노앤컴퍼니,*,*,*,*
넷마블,1786,3546,1,NNP,*,T,넷마블,*,*,*,*
파크시스템스,1786,3545,1,NNP,*,F,파크시스템스,*,*,*,*
풍국주정,1786,3546,1,NNP,*,T,풍국주정,*,*,*,*
한일사료,1786,3545,1,NNP,*,F,한일사료,*,*,*,*
참좋은여행,1786,3546,1,NNP,*,T,참좋은여행,*,*,*,*
앱클론,1786,3546,1,NNP,*,T,앱클론,*,*,*,*
아이디피,1786,3545,1,NNP,*,F,아이디피,*,*,*,*
나무기술,1786,3546,1,NNP,*,T,나무기술,*,*,*,*
삼영전자공업,1786,3546,1,NNP,*,T,삼영전자공업,*,*,*,*
크린앤사이언스,1786,3545,1,NNP,*,F,크린앤사이언스,*,*,*,*
미창석유공업,1786,3546,1,NNP,*,T,미창석유공업,*,*,*,*
동국알앤에스,1786,3545,1,NNP,*,F,동국알앤에스,*,*,*,*
그리티,1786,3545,1,NNP,*,F,그리티,*,*,*,*
에이스침대,1786,3545,1,NNP,*,F,에이스침대,*,*,*,*
포스코강판,1786,3546,1,NNP,*,T,포스코강판,*,*,*,*
신라교역,1786,3546,1,NNP,*,T,신라교역,*,*,*,*
테고사이언스,1786,3545,1,NNP,*,F,테고사이언스,*,*,*,*
지엘팜텍,1786,3546,1,NNP,*,T,지엘팜텍,*,*,*,*
플레이위드,1786,3545,1,NNP,*,F,플레이위드,*,*,*,*
우진플라임,1786,3546,1,NNP,*,T,우진플라임,*,*,*,*
윈하이텍,1786,3546,1,NNP,*,T,윈하이텍,*,*,*,*
아나패스,1786,3545,1,NNP,*,F,아나패스,*,*,*,*
인포뱅크,1786,3545,1,NNP,*,F,인포뱅크,*,*,*,*
시공테크,1786,3545,1,NNP,*,F,시공테크,*,*,*,*
아모텍,1786,3546,1,NNP,*,T,아모텍,*,*,*,*
형지엘리트,1786,3545,1,NNP,*,F,형지엘리트,*,*,*,*
솔본,1786,3546,1,NNP,*,T,솔본,*,*,*,*
펄어비스,1786,3545,1,NNP,*,F,펄어비스,*,*,*,*
디와이,1786,3545,1,NNP,*,F,디와이,*,*,*,*
한국타이어앤테크놀로지,1786,3545,1,NNP,*,F,한국타이어앤테크놀로지,*,*,*,*
신한지주,1786,3545,1,NNP,*,F,신한지주,*,*,*,*
바른손이앤에이,1786,3545,1,NNP,*,F,바른손이앤에이,*,*,*,*
디앤씨미디어,1786,3545,1,NNP,*,F,디앤씨미디어,*,*,*,*
캐리소프트,1786,3545,1,NNP,*,F,캐리소프트,*,*,*,*
한프,1786,3545,1,NNP,*,F,한프,*,*,*,*
씨씨에스,1786,3545,1,NNP,*,F,씨씨에스,*,*,*,*
서전기전,1786,3546,1,NNP,*,T,서전기전,*,*,*,*
코리아에스이,1786,3545,1,NNP,*,F,코리아에스이,*,*,*,*
서호전기,1786,3545,1,NNP,*,F,서호전기,*,*,*,*
에코마이스터,1786,3545,1,NNP,*,F,에코마이스터,*,*,*,*
코미코,1786,3545,1,NNP,*,F,코미코,*,*,*,*
대한광통신,1786,3546,1,NNP,*,T,대한광통신,*,*,*,*
코렌,1786,3546,1,NNP,*,T,코렌,*,*,*,*
금호전기,1786,3545,1,NNP,*,F,금호전기,*,*,*,*
우신시스템,1786,3546,1,NNP,*,T,우신시스템,*,*,*,*
하이골드12호,1786,3545,1,NNP,*,F,하이골드12호,*,*,*,*
이스트아시아홀딩스,1786,3545,1,NNP,*,F,이스트아시아홀딩스,*,*,*,*
덴티움,1786,3546,1,NNP,*,T,덴티움,*,*,*,*
쿠쿠홈시스,1786,3545,1,NNP,*,F,쿠쿠홈시스,*,*,*,*
에스아이리소스,1786,3545,1,NNP,*,F,에스아이리소스,*,*,*,*
창해에탄올,1786,3546,1,NNP,*,T,창해에탄올,*,*,*,*
대교,1786,3545,1,NNP,*,F,대교,*,*,*,*
데브시스터즈,1786,3545,1,NNP,*,F,데브시스터즈,*,*,*,*
STX,1786,3545,1,NNP,*,F,STX,*,*,*,*
미디어젠,1786,3546,1,NNP,*,T,미디어젠,*,*,*,*
이오플로우,1786,3545,1,NNP,*,F,이오플로우,*,*,*,*
서연이화,1786,3545,1,NNP,*,F,서연이화,*,*,*,*
이엔플러스,1786,3545,1,NNP,*,F,이엔플러스,*,*,*,*
이노인스트루먼트,1786,3545,1,NNP,*,F,이노인스트루먼트,*,*,*,*
플리토,1786,3545,1,NNP,*,F,플리토,*,*,*,*
오리엔탈정공,1786,3546,1,NNP,*,T,오리엔탈정공,*,*,*,*
파워넷,1786,3546,1,NNP,*,T,파워넷,*,*,*,*
까스텔바작,1786,3546,1,NNP,*,T,까스텔바작,*,*,*,*
조선내화,1786,3545,1,NNP,*,F,조선내화,*,*,*,*
디에스티,1786,3545,1,NNP,*,F,디에스티,*,*,*,*
대유,1786,3545,1,NNP,*,F,대유,*,*,*,*
한솔로지스틱스,1786,3545,1,NNP,*,F,한솔로지스틱스,*,*,*,*
동일제강,1786,3546,1,NNP,*,T,동일제강,*,*,*,*
쇼박스,1786,3545,1,NNP,*,F,쇼박스,*,*,*,*
이퓨쳐,1786,3545,1,NNP,*,F,이퓨쳐,*,*,*,*
상신전자,1786,3545,1,NNP,*,F,상신전자,*,*,*,*
선진,1786,3546,1,NNP,*,T,선진,*,*,*,*
에코프로비엠,1786,3546,1,NNP,*,T,에코프로비엠,*,*,*,*
한세실업,1786,3546,1,NNP,*,T,한세실업,*,*,*,*
상보,1786,3545,1,NNP,*,F,상보,*,*,*,*
KMH,1786,3545,1,NNP,*,F,KMH,*,*,*,*
한국팩키지,1786,3545,1,NNP,*,F,한국팩키지,*,*,*,*
아이스크림에듀,1786,3545,1,NNP,*,F,아이스크림에듀,*,*,*,*
뉴로스,1786,3545,1,NNP,*,F,뉴로스,*,*,*,*
진양홀딩스,1786,3545,1,NNP,*,F,진양홀딩스,*,*,*,*
경농,1786,3546,1,NNP,*,T,경농,*,*,*,*
한국쉘석유,1786,3545,1,NNP,*,F,한국쉘석유,*,*,*,*
제이준코스메틱,1786,3546,1,NNP,*,T,제이준코스메틱,*,*,*,*
엠게임,1786,3546,1,NNP,*,T,엠게임,*,*,*,*
잉크테크,1786,3545,1,NNP,*,F,잉크테크,*,*,*,*
키위미디어그룹,1786,3546,1,NNP,*,T,키위미디어그룹,*,*,*,*
우리산업,1786,3546,1,NNP,*,T,우리산업,*,*,*,*
제이에스코퍼레이션,1786,3546,1,NNP,*,T,제이에스코퍼레이션,*,*,*,*
액션스퀘어,1786,3545,1,NNP,*,F,액션스퀘어,*,*,*,*
디지털대성,1786,3546,1,NNP,*,T,디지털대성,*,*,*,*
케이디켐,1786,3546,1,NNP,*,T,케이디켐,*,*,*,*
미원화학,1786,3546,1,NNP,*,T,미원화학,*,*,*,*
인트로메딕,1786,3546,1,NNP,*,T,인트로메딕,*,*,*,*
동일고무벨트,1786,3545,1,NNP,*,F,동일고무벨트,*,*,*,*
비츠로테크,1786,3545,1,NNP,*,F,비츠로테크,*,*,*,*
멜파스,1786,3545,1,NNP,*,F,멜파스,*,*,*,*
한독,1786,3546,1,NNP,*,T,한독,*,*,*,*
특수건설,1786,3546,1,NNP,*,T,특수건설,*,*,*,*
안랩,1786,3546,1,NNP,*,T,안랩,*,*,*,*
이에스에이,1786,3545,1,NNP,*,F,이에스에이,*,*,*,*
휴맥스홀딩스,1786,3545,1,NNP,*,F,휴맥스홀딩스,*,*,*,*
모트렉스,1786,3545,1,NNP,*,F,모트렉스,*,*,*,*
퓨쳐켐,1786,3546,1,NNP,*,T,퓨쳐켐,*,*,*,*
HDC현대EP,1786,3545,1,NNP,*,F,HDC현대EP,*,*,*,*
KC그린홀딩스,1786,3545,1,NNP,*,F,KC그린홀딩스,*,*,*,*
중앙백신,1786,3546,1,NNP,*,T,중앙백신,*,*,*,*
고려시멘트,1786,3545,1,NNP,*,F,고려시멘트,*,*,*,*
자안,1786,3546,1,NNP,*,T,자안,*,*,*,*
세명전기,1786,3545,1,NNP,*,F,세명전기,*,*,*,*
넷게임즈,1786,3545,1,NNP,*,F,넷게임즈,*,*,*,*
아이씨케이,1786,3545,1,NNP,*,F,아이씨케이,*,*,*,*
브릿지바이오,1786,3545,1,NNP,*,F,브릿지바이오,*,*,*,*
에이치엘비파워,1786,3545,1,NNP,*,F,에이치엘비파워,*,*,*,*
동양파일,1786,3546,1,NNP,*,T,동양파일,*,*,*,*
현대로템,1786,3546,1,NNP,*,T,현대로템,*,*,*,*
천랩,1786,3546,1,NNP,*,T,천랩,*,*,*,*
아세아,1786,3545,1,NNP,*,F,아세아,*,*,*,*
피앤씨테크,1786,3545,1,NNP,*,F,피앤씨테크,*,*,*,*
싸이맥스,1786,3545,1,NNP,*,F,싸이맥스,*,*,*,*
이녹스첨단소재,1786,3545,1,NNP,*,F,이녹스첨단소재,*,*,*,*
마니커,1786,3545,1,NNP,*,F,마니커,*,*,*,*
퓨쳐스트림네트웍스,1786,3545,1,NNP,*,F,퓨쳐스트림네트웍스,*,*,*,*
나스미디어,1786,3545,1,NNP,*,F,나스미디어,*,*,*,*
한국프랜지공업,1786,3546,1,NNP,*,T,한국프랜지공업,*,*,*,*
인천도시가스,1786,3545,1,NNP,*,F,인천도시가스,*,*,*,*
아이쓰리시스템,1786,3546,1,NNP,*,T,아이쓰리시스템,*,*,*,*
삼성생명,1786,3546,1,NNP,*,T,삼성생명,*,*,*,*
SIMPAC,1786,3545,1,NNP,*,F,SIMPAC,*,*,*,*
엔바이오니아,1786,3545,1,NNP,*,F,엔바이오니아,*,*,*,*
넥센,1786,3546,1,NNP,*,T,넥센,*,*,*,*
SBS미디어홀딩스,1786,3545,1,NNP,*,F,SBS미디어홀딩스,*,*,*,*
국일제지,1786,3545,1,NNP,*,F,국일제지,*,*,*,*
